Provider,Region,Date,Hour of Day,No of calls to user,No of calls from user,Distinct users for the hour,Distinct hourly users with outgoing calls,Distinct users for the day,Distinct daily users with outgoing calls,Distinct users for the week,Distinct weekly users with outgoing calls
Uber,Madhya Pradesh,20180922,13,50,96,97,57,881,412,5265,1986
Uber,Madhya Pradesh,20180922,14,62,98,101,51,881,412,5265,1986
Uber,Madhya Pradesh,20180922,15,64,91,98,46,881,412,5265,1986
Uber,Madhya Pradesh,20180922,16,42,54,62,33,881,412,5265,1986
Uber,Madhya Pradesh,20180922,17,34,31,49,23,881,412,5265,1986
Uber,Madhya Pradesh,20180922,18,16,15,26,11,881,412,5265,1986
Uber,Madhya Pradesh,20180922,19,12,16,16,7,881,412,5265,1986
Uber,Madhya Pradesh,20180922,20,10,11,16,8,881,412,5265,1986
Uber,Madhya Pradesh,20180922,21,10,8,11,6,881,412,5265,1986
Uber,Madhya Pradesh,20180922,22,4,18,12,9,881,412,5265,1986
Uber,Madhya Pradesh,20180922,23,5,13,10,8,881,412,5265,1986
Uber,Madhya Pradesh,20180923,0,6,17,16,12,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,1,7,8,12,6,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,2,7,24,20,14,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,3,16,39,34,26,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,4,27,31,37,18,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,5,50,49,59,23,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,6,46,35,53,20,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,7,57,67,77,35,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,8,40,61,68,30,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,9,61,66,82,37,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,10,72,76,90,39,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,11,76,70,92,42,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,12,66,60,85,37,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,13,86,99,109,54,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,14,101,86,111,41,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,15,128,69,132,44,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,16,71,85,91,42,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,17,37,39,48,24,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,18,23,33,29,14,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,19,16,25,25,12,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,20,15,8,14,5,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,21,7,8,12,6,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,22,1,3,3,2,1007,389,5265,1986
Uber,Madhya Pradesh,20180923,23,1,21,11,10,1007,389,5265,1986
Uber,Maharashtra,20180917,23,157,289,269,156,15285,5802,60591,17460
Uber,Maharashtra,20180917,0,291,467,435,237,15285,5802,60591,17460
Uber,Maharashtra,20180917,1,387,591,629,340,15285,5802,60591,17460
Uber,Maharashtra,20180917,2,537,910,949,537,15285,5802,60591,17460
Uber,Maharashtra,20180917,3,769,1392,1337,769,15285,5802,60591,17460
Uber,Maharashtra,20180917,4,815,1611,1458,858,15285,5802,60591,17460
Uber,Maharashtra,20180917,5,791,1670,1471,907,15285,5802,60591,17460
Uber,Maharashtra,20180917,6,748,1459,1358,799,15285,5802,60591,17460
Uber,Maharashtra,20180917,7,875,1570,1427,832,15285,5802,60591,17460
Uber,Maharashtra,20180917,8,909,1692,1429,821,15285,5802,60591,17460
Uber,Maharashtra,20180917,9,805,1493,1337,784,15285,5802,60591,17460
Uber,Maharashtra,20180917,10,835,1451,1380,787,15285,5802,60591,17460
Uber,Maharashtra,20180917,11,921,1696,1505,870,15285,5802,60591,17460
Uber,Maharashtra,20180917,12,973,1765,1589,916,15285,5802,60591,17460
Uber,Maharashtra,20180917,13,1042,2014,1703,1022,15285,5802,60591,17460
Uber,Maharashtra,20180917,14,1196,2104,1800,1017,15285,5802,60591,17460
Uber,Maharashtra,20180917,15,1293,2274,1896,1067,15285,5802,60591,17460
Uber,Maharashtra,20180917,16,1116,1988,1676,948,15285,5802,60591,17460
Uber,Maharashtra,20180917,17,832,1447,1192,691,15285,5802,60591,17460
Uber,Maharashtra,20180917,18,512,845,730,418,15285,5802,60591,17460
Uber,Maharashtra,20180917,19,253,530,418,251,15285,5802,60591,17460
Uber,Maharashtra,20180917,20,152,308,244,147,15285,5802,60591,17460
Uber,Maharashtra,20180917,21,108,225,182,107,15285,5802,60591,17460
Uber,Maharashtra,20180917,22,92,226,182,112,15285,5802,60591,17460
Uber,Maharashtra,20180918,23,114,200,192,106,14499,5704,60591,17460
Uber,Maharashtra,20180918,0,204,297,318,174,14499,5704,60591,17460
Uber,Maharashtra,20180918,1,368,547,579,331,14499,5704,60591,17460
Uber,Maharashtra,20180918,2,531,884,908,520,14499,5704,60591,17460
Uber,Maharashtra,20180918,3,826,1413,1406,783,14499,5704,60591,17460
Uber,Maharashtra,20180918,4,931,1688,1607,917,14499,5704,60591,17460
Uber,Maharashtra,20180918,5,851,1629,1469,884,14499,5704,60591,17460
Uber,Maharashtra,20180918,6,682,1325,1282,766,14499,5704,60591,17460
Uber,Maharashtra,20180918,7,839,1628,1380,834,14499,5704,60591,17460
Uber,Maharashtra,20180918,8,832,1697,1433,879,14499,5704,60591,17460
Uber,Maharashtra,20180918,9,720,1473,1259,794,14499,5704,60591,17460
Uber,Maharashtra,20180918,10,733,1475,1283,792,14499,5704,60591,17460
Uber,Maharashtra,20180918,11,815,1641,1474,899,14499,5704,60591,17460
Uber,Maharashtra,20180918,12,934,1752,1599,925,14499,5704,60591,17460
Uber,Maharashtra,20180918,13,1000,1923,1684,998,14499,5704,60591,17460
Uber,Maharashtra,20180918,14,1165,2076,1804,1052,14499,5704,60591,17460
Uber,Maharashtra,20180918,15,1061,2158,1727,1025,14499,5704,60591,17460
Uber,Maharashtra,20180918,16,1023,1859,1534,903,14499,5704,60591,17460
Uber,Maharashtra,20180918,17,692,1293,1052,629,14499,5704,60591,17460
Uber,Maharashtra,20180918,18,422,613,584,322,14499,5704,60591,17460
Uber,Maharashtra,20180918,19,235,364,320,181,14499,5704,60591,17460
Uber,Maharashtra,20180918,20,121,162,178,104,14499,5704,60591,17460
Uber,Maharashtra,20180918,21,115,125,147,78,14499,5704,60591,17460
Uber,Maharashtra,20180918,22,94,171,157,96,14499,5704,60591,17460
Uber,Maharashtra,20180919,23,151,231,200,118,15008,5845,60591,17460
Uber,Maharashtra,20180919,0,211,309,315,178,15008,5845,60591,17460
Uber,Maharashtra,20180919,1,387,535,600,321,15008,5845,60591,17460
Uber,Maharashtra,20180919,2,572,974,1000,566,15008,5845,60591,17460
Uber,Maharashtra,20180919,3,868,1612,1491,856,15008,5845,60591,17460
Uber,Maharashtra,20180919,4,1129,1962,1824,1012,15008,5845,60591,17460
Uber,Maharashtra,20180919,5,1018,1726,1673,942,15008,5845,60591,17460
Uber,Maharashtra,20180919,6,870,1580,1507,897,15008,5845,60591,17460
Uber,Maharashtra,20180919,7,855,1681,1444,883,15008,5845,60591,17460
Uber,Maharashtra,20180919,8,886,1700,1468,873,15008,5845,60591,17460
Uber,Maharashtra,20180919,9,709,1497,1277,794,15008,5845,60591,17460
Uber,Maharashtra,20180919,10,726,1516,1299,803,15008,5845,60591,17460
Uber,Maharashtra,20180919,11,898,1663,1477,858,15008,5845,60591,17460
Uber,Maharashtra,20180919,12,917,1868,1626,981,15008,5845,60591,17460
Uber,Maharashtra,20180919,13,960,1944,1682,1026,15008,5845,60591,17460
Uber,Maharashtra,20180919,14,1033,2122,1726,1047,15008,5845,60591,17460
Uber,Maharashtra,20180919,15,1141,2114,1751,1021,15008,5845,60591,17460
Uber,Maharashtra,20180919,16,886,1975,1505,909,15008,5845,60591,17460
Uber,Maharashtra,20180919,17,715,1448,1123,693,15008,5845,60591,17460
Uber,Maharashtra,20180919,18,403,715,650,387,15008,5845,60591,17460
Uber,Maharashtra,20180919,19,246,430,377,224,15008,5845,60591,17460
Uber,Maharashtra,20180919,20,109,185,182,106,15008,5845,60591,17460
Uber,Maharashtra,20180919,21,87,107,124,65,15008,5845,60591,17460
Uber,Maharashtra,20180919,22,98,141,144,78,15008,5845,60591,17460
Uber,Maharashtra,20180920,12,910,1898,1598,956,13717,5721,60591,17460
Uber,Maharashtra,20180920,0,138,245,246,139,13717,5721,60591,17460
Uber,Maharashtra,20180920,1,239,394,444,255,13717,5721,60591,17460
Uber,Maharashtra,20180920,2,441,805,800,477,13717,5721,60591,17460
Uber,Maharashtra,20180920,3,657,1280,1217,726,13717,5721,60591,17460
Uber,Maharashtra,20180920,4,787,1636,1456,888,13717,5721,60591,17460
Uber,Maharashtra,20180920,5,748,1525,1393,851,13717,5721,60591,17460
Uber,Maharashtra,20180920,6,655,1490,1276,808,13717,5721,60591,17460
Uber,Maharashtra,20180920,7,747,1712,1370,864,13717,5721,60591,17460
Uber,Maharashtra,20180920,8,768,1795,1402,911,13717,5721,60591,17460
Uber,Maharashtra,20180920,9,762,1670,1343,841,13717,5721,60591,17460
Uber,Maharashtra,20180920,10,774,1625,1393,853,13717,5721,60591,17460
Uber,Maharashtra,20180920,11,835,1956,1503,931,13717,5721,60591,17460
Uber,Maharashtra,20180920,13,860,2024,1577,999,13717,5721,60591,17460
Uber,Maharashtra,20180920,14,993,2135,1703,1053,13717,5721,60591,17460
Uber,Maharashtra,20180920,15,1009,2267,1703,1075,13717,5721,60591,17460
Uber,Maharashtra,20180920,16,964,2030,1525,939,13717,5721,60591,17460
Uber,Maharashtra,20180920,17,718,1439,1149,694,13717,5721,60591,17460
Uber,Maharashtra,20180920,18,400,849,660,430,13717,5721,60591,17460
Uber,Maharashtra,20180920,19,224,487,367,238,13717,5721,60591,17460
Uber,Maharashtra,20180920,20,143,268,234,137,13717,5721,60591,17460
Uber,Maharashtra,20180920,21,71,127,114,69,13717,5721,60591,17460
Uber,Maharashtra,20180920,22,82,127,128,75,13717,5721,60591,17460
Uber,Maharashtra,20180920,23,136,190,205,113,13717,5721,60591,17460
Uber,Maharashtra,20180921,0,154,278,282,166,13376,5607,60591,17460
Uber,Maharashtra,20180921,1,231,381,407,246,13376,5607,60591,17460
Uber,Maharashtra,20180921,2,399,611,652,363,13376,5607,60591,17460
Uber,Maharashtra,20180921,3,497,953,928,560,13376,5607,60591,17460
Uber,Maharashtra,20180921,4,730,1280,1281,739,13376,5607,60591,17460
Uber,Maharashtra,20180921,5,567,1263,1103,701,13376,5607,60591,17460
Uber,Maharashtra,20180921,6,574,1174,1101,678,13376,5607,60591,17460
Uber,Maharashtra,20180921,7,660,1516,1225,779,13376,5607,60591,17460
Uber,Maharashtra,20180921,8,756,1541,1296,813,13376,5607,60591,17460
Uber,Maharashtra,20180921,9,822,1687,1458,887,13376,5607,60591,17460
Uber,Maharashtra,20180921,10,864,1691,1487,877,13376,5607,60591,17460
Uber,Maharashtra,20180921,11,764,1480,1261,752,13376,5607,60591,17460
Uber,Maharashtra,20180921,12,891,1713,1498,879,13376,5607,60591,17460
Uber,Maharashtra,20180921,13,823,1636,1428,861,13376,5607,60591,17460
Uber,Maharashtra,20180921,14,973,1922,1589,963,13376,5607,60591,17460
Uber,Maharashtra,20180921,15,974,2260,1647,1031,13376,5607,60591,17460
Uber,Maharashtra,20180921,16,862,2010,1498,921,13376,5607,60591,17460
Uber,Maharashtra,20180921,17,684,1425,1102,656,13376,5607,60591,17460
Uber,Maharashtra,20180921,18,462,782,682,398,13376,5607,60591,17460
Uber,Maharashtra,20180921,19,286,474,430,241,13376,5607,60591,17460
Uber,Maharashtra,20180921,20,162,292,239,147,13376,5607,60591,17460
Uber,Maharashtra,20180921,21,87,147,133,77,13376,5607,60591,17460
Uber,Maharashtra,20180921,22,100,188,161,106,13376,5607,60591,17460
Uber,Maharashtra,20180921,23,117,277,206,136,13376,5607,60591,17460
Uber,Maharashtra,20180922,0,175,382,308,190,12605,5487,60591,17460
Uber,Maharashtra,20180922,1,223,404,398,232,12605,5487,60591,17460
Uber,Maharashtra,20180922,2,340,686,654,405,12605,5487,60591,17460
Uber,Maharashtra,20180922,3,527,1067,992,611,12605,5487,60591,17460
Uber,Maharashtra,20180922,4,609,1355,1209,763,12605,5487,60591,17460
Uber,Maharashtra,20180922,5,470,1457,1129,772,12605,5487,60591,17460
Uber,Maharashtra,20180922,6,190,1547,961,806,12605,5487,60591,17460
Uber,Maharashtra,20180922,7,259,1847,1141,936,12605,5487,60591,17460
Uber,Maharashtra,20180922,8,341,1995,1269,996,12605,5487,60591,17460
Uber,Maharashtra,20180922,9,541,2033,1361,957,12605,5487,60591,17460
Uber,Maharashtra,20180922,10,835,1831,1519,907,12605,5487,60591,17460
Uber,Maharashtra,20180922,11,807,1867,1493,927,12605,5487,60591,17460
Uber,Maharashtra,20180922,12,867,1767,1528,913,12605,5487,60591,17460
Uber,Maharashtra,20180922,13,774,1864,1493,958,12605,5487,60591,17460
Uber,Maharashtra,20180922,14,905,1956,1585,983,12605,5487,60591,17460
Uber,Maharashtra,20180922,15,983,2255,1678,1043,12605,5487,60591,17460
Uber,Maharashtra,20180922,16,986,2100,1560,951,12605,5487,60591,17460
Uber,Maharashtra,20180922,17,723,1817,1291,813,12605,5487,60591,17460
Uber,Maharashtra,20180922,18,543,1070,844,514,12605,5487,60591,17460
Uber,Maharashtra,20180922,19,255,695,513,332,12605,5487,60591,17460
Uber,Maharashtra,20180922,20,174,395,300,193,12605,5487,60591,17460
Uber,Maharashtra,20180922,21,114,250,203,129,12605,5487,60591,17460
Uber,Maharashtra,20180922,22,79,233,174,112,12605,5487,60591,17460
Uber,Maharashtra,20180922,23,112,205,199,119,12605,5487,60591,17460
Uber,Maharashtra,20180923,0,129,216,196,118,12245,4855,60591,17460
Uber,Maharashtra,20180923,1,153,275,282,171,12245,4855,60591,17460
Uber,Maharashtra,20180923,2,226,400,405,235,12245,4855,60591,17460
Uber,Maharashtra,20180923,3,313,697,640,406,12245,4855,60591,17460
Uber,Maharashtra,20180923,4,548,947,899,520,12245,4855,60591,17460
Uber,Maharashtra,20180923,5,586,1289,1087,669,12245,4855,60591,17460
Uber,Maharashtra,20180923,6,600,1361,1102,674,12245,4855,60591,17460
Uber,Maharashtra,20180923,7,720,1761,1314,845,12245,4855,60591,17460
Uber,Maharashtra,20180923,8,839,2016,1490,932,12245,4855,60591,17460
Uber,Maharashtra,20180923,9,843,2021,1470,910,12245,4855,60591,17460
Uber,Maharashtra,20180923,10,783,1738,1324,795,12245,4855,60591,17460
Uber,Maharashtra,20180923,11,925,1736,1404,809,12245,4855,60591,17460
Uber,Maharashtra,20180923,12,816,1674,1346,792,12245,4855,60591,17460
Uber,Maharashtra,20180923,13,873,1708,1396,808,12245,4855,60591,17460
Uber,Maharashtra,20180923,14,1062,2146,1624,949,12245,4855,60591,17460
Uber,Maharashtra,20180923,15,1047,2199,1579,922,12245,4855,60591,17460
Uber,Maharashtra,20180923,16,862,2082,1434,897,12245,4855,60591,17460
Uber,Maharashtra,20180923,17,710,1434,1110,659,12245,4855,60591,17460
Uber,Maharashtra,20180923,18,460,909,729,433,12245,4855,60591,17460
Uber,Maharashtra,20180923,19,274,631,512,315,12245,4855,60591,17460
Uber,Maharashtra,20180923,20,170,386,302,186,12245,4855,60591,17460
Uber,Maharashtra,20180923,21,99,243,198,133,12245,4855,60591,17460
Uber,Maharashtra,20180923,22,102,203,182,116,12245,4855,60591,17460
Uber,Maharashtra,20180923,23,141,193,183,102,12245,4855,60591,17460
Uber,Mumbai,20180917,0,290,312,391,185,14079,5433,59343,17180
Uber,Mumbai,20180917,1,432,529,639,320,14079,5433,59343,17180
Uber,Mumbai,20180917,2,685,819,1029,507,14079,5433,59343,17180
Uber,Mumbai,20180917,3,881,1179,1372,699,14079,5433,59343,17180
Uber,Mumbai,20180917,4,740,1333,1413,815,14079,5433,59343,17180
Uber,Mumbai,20180917,5,526,1282,1205,786,14079,5433,59343,17180
Uber,Mumbai,20180917,6,264,1352,943,746,14079,5433,59343,17180
Uber,Mumbai,20180917,7,191,1684,920,779,14079,5433,59343,17180
Uber,Mumbai,20180917,8,269,1728,1038,825,14079,5433,59343,17180
Uber,Mumbai,20180917,9,339,1428,1025,760,14079,5433,59343,17180
Uber,Mumbai,20180917,10,509,1319,1147,740,14079,5433,59343,17180
Uber,Mumbai,20180917,11,675,1366,1253,740,14079,5433,59343,17180
Uber,Mumbai,20180917,12,929,1630,1469,809,14079,5433,59343,17180
Uber,Mumbai,20180917,13,1045,1468,1524,799,14079,5433,59343,17180
Uber,Mumbai,20180917,14,849,1800,1503,881,14079,5433,59343,17180
Uber,Mumbai,20180917,15,804,1708,1411,838,14079,5433,59343,17180
Uber,Mumbai,20180917,16,964,1703,1498,837,14079,5433,59343,17180
Uber,Mumbai,20180917,17,1027,1353,1380,677,14079,5433,59343,17180
Uber,Mumbai,20180917,18,769,965,1030,495,14079,5433,59343,17180
Uber,Mumbai,20180917,19,522,592,663,330,14079,5433,59343,17180
Uber,Mumbai,20180917,20,276,293,353,171,14079,5433,59343,17180
Uber,Mumbai,20180917,21,171,162,226,115,14079,5433,59343,17180
Uber,Mumbai,20180917,22,194,223,260,124,14079,5433,59343,17180
Uber,Mumbai,20180917,23,203,273,257,121,14079,5433,59343,17180
Uber,Mumbai,20180918,1,510,522,699,341,13604,5412,59343,17180
Uber,Mumbai,20180918,2,781,862,1150,553,13604,5412,59343,17180
Uber,Mumbai,20180918,3,914,1133,1421,731,13604,5412,59343,17180
Uber,Mumbai,20180918,4,945,1313,1575,854,13604,5412,59343,17180
Uber,Mumbai,20180918,5,433,1352,1170,827,13604,5412,59343,17180
Uber,Mumbai,20180918,6,207,1441,959,798,13604,5412,59343,17180
Uber,Mumbai,20180918,7,167,1797,928,815,13604,5412,59343,17180
Uber,Mumbai,20180918,8,173,1701,957,826,13604,5412,59343,17180
Uber,Mumbai,20180918,9,270,1499,1014,804,13604,5412,59343,17180
Uber,Mumbai,20180918,10,415,1380,1086,757,13604,5412,59343,17180
Uber,Mumbai,20180918,11,641,1459,1314,826,13604,5412,59343,17180
Uber,Mumbai,20180918,12,856,1763,1538,906,13604,5412,59343,17180
Uber,Mumbai,20180918,0,290,233,367,157,13604,5412,59343,17180
Uber,Mumbai,20180918,13,942,1590,1531,855,13604,5412,59343,17180
Uber,Mumbai,20180918,14,892,1724,1473,870,13604,5412,59343,17180
Uber,Mumbai,20180918,15,880,1661,1461,828,13604,5412,59343,17180
Uber,Mumbai,20180918,16,885,1594,1405,772,13604,5412,59343,17180
Uber,Mumbai,20180918,17,898,1227,1258,648,13604,5412,59343,17180
Uber,Mumbai,20180918,18,669,787,865,426,13604,5412,59343,17180
Uber,Mumbai,20180918,19,424,553,564,279,13604,5412,59343,17180
Uber,Mumbai,20180918,20,213,239,290,141,13604,5412,59343,17180
Uber,Mumbai,20180918,21,134,159,186,93,13604,5412,59343,17180
Uber,Mumbai,20180918,22,196,216,250,117,13604,5412,59343,17180
Uber,Mumbai,20180918,23,190,181,267,126,13604,5412,59343,17180
Uber,Mumbai,20180919,0,269,284,335,150,13698,5666,59343,17180
Uber,Mumbai,20180919,1,537,544,748,363,13698,5666,59343,17180
Uber,Mumbai,20180919,2,844,987,1248,621,13698,5666,59343,17180
Uber,Mumbai,20180919,3,975,1311,1550,800,13698,5666,59343,17180
Uber,Mumbai,20180919,4,925,1344,1540,840,13698,5666,59343,17180
Uber,Mumbai,20180919,5,488,1551,1272,896,13698,5666,59343,17180
Uber,Mumbai,20180919,6,275,1477,998,788,13698,5666,59343,17180
Uber,Mumbai,20180919,7,248,1614,983,811,13698,5666,59343,17180
Uber,Mumbai,20180919,8,201,1881,1032,888,13698,5666,59343,17180
Uber,Mumbai,20180919,9,221,1746,1021,836,13698,5666,59343,17180
Uber,Mumbai,20180919,10,356,1597,1125,823,13698,5666,59343,17180
Uber,Mumbai,20180919,11,523,1608,1240,842,13698,5666,59343,17180
Uber,Mumbai,20180919,12,755,1570,1443,870,13698,5666,59343,17180
Uber,Mumbai,20180919,13,935,1788,1596,932,13698,5666,59343,17180
Uber,Mumbai,20180919,14,805,1812,1481,901,13698,5666,59343,17180
Uber,Mumbai,20180919,15,730,1827,1417,882,13698,5666,59343,17180
Uber,Mumbai,20180919,16,815,1637,1401,801,13698,5666,59343,17180
Uber,Mumbai,20180919,17,841,1375,1270,677,13698,5666,59343,17180
Uber,Mumbai,20180919,18,727,911,959,496,13698,5666,59343,17180
Uber,Mumbai,20180919,19,386,538,554,293,13698,5666,59343,17180
Uber,Mumbai,20180919,20,243,276,325,159,13698,5666,59343,17180
Uber,Mumbai,20180919,21,153,177,201,97,13698,5666,59343,17180
Uber,Mumbai,20180919,22,237,218,244,108,13698,5666,59343,17180
Uber,Mumbai,20180919,23,217,204,260,121,13698,5666,59343,17180
Uber,Mumbai,20180920,12,712,1887,1490,963,12645,5573,59343,17180
Uber,Mumbai,20180920,0,222,240,311,159,12645,5573,59343,17180
Uber,Mumbai,20180920,1,411,479,614,311,12645,5573,59343,17180
Uber,Mumbai,20180920,2,638,872,1042,550,12645,5573,59343,17180
Uber,Mumbai,20180920,3,849,1166,1435,774,12645,5573,59343,17180
Uber,Mumbai,20180920,4,882,1428,1561,877,12645,5573,59343,17180
Uber,Mumbai,20180920,5,300,1653,1137,904,12645,5573,59343,17180
Uber,Mumbai,20180920,6,148,1761,947,827,12645,5573,59343,17180
Uber,Mumbai,20180920,7,148,2197,1029,915,12645,5573,59343,17180
Uber,Mumbai,20180920,8,157,2142,1075,954,12645,5573,59343,17180
Uber,Mumbai,20180920,9,180,1928,1043,903,12645,5573,59343,17180
Uber,Mumbai,20180920,10,316,1649,1130,884,12645,5573,59343,17180
Uber,Mumbai,20180920,11,522,1720,1295,879,12645,5573,59343,17180
Uber,Mumbai,20180920,13,829,1866,1606,992,12645,5573,59343,17180
Uber,Mumbai,20180920,14,712,1934,1479,944,12645,5573,59343,17180
Uber,Mumbai,20180920,15,596,1895,1365,900,12645,5573,59343,17180
Uber,Mumbai,20180920,16,643,1913,1290,819,12645,5573,59343,17180
Uber,Mumbai,20180920,17,763,1462,1216,698,12645,5573,59343,17180
Uber,Mumbai,20180920,18,609,938,890,476,12645,5573,59343,17180
Uber,Mumbai,20180920,19,411,619,582,318,12645,5573,59343,17180
Uber,Mumbai,20180920,20,231,345,345,170,12645,5573,59343,17180
Uber,Mumbai,20180920,21,133,217,222,122,12645,5573,59343,17180
Uber,Mumbai,20180920,22,196,235,245,116,12645,5573,59343,17180
Uber,Mumbai,20180920,23,174,194,244,121,12645,5573,59343,17180
Uber,Mumbai,20180921,0,236,234,322,156,13052,5619,59343,17180
Uber,Mumbai,20180921,1,418,544,653,343,13052,5619,59343,17180
Uber,Mumbai,20180921,2,722,867,1149,575,13052,5619,59343,17180
Uber,Mumbai,20180921,3,771,1169,1353,761,13052,5619,59343,17180
Uber,Mumbai,20180921,4,934,1394,1590,866,13052,5619,59343,17180
Uber,Mumbai,20180921,5,329,1310,1105,835,13052,5619,59343,17180
Uber,Mumbai,20180921,6,125,1526,935,827,13052,5619,59343,17180
Uber,Mumbai,20180921,7,96,1887,945,868,13052,5619,59343,17180
Uber,Mumbai,20180921,8,109,1700,956,864,13052,5619,59343,17180
Uber,Mumbai,20180921,9,205,1543,993,826,13052,5619,59343,17180
Uber,Mumbai,20180921,10,374,1671,1163,865,13052,5619,59343,17180
Uber,Mumbai,20180921,11,567,1858,1358,920,13052,5619,59343,17180
Uber,Mumbai,20180921,12,891,1810,1598,957,13052,5619,59343,17180
Uber,Mumbai,20180921,13,813,1738,1511,923,13052,5619,59343,17180
Uber,Mumbai,20180921,14,713,1901,1491,952,13052,5619,59343,17180
Uber,Mumbai,20180921,15,612,1997,1404,952,13052,5619,59343,17180
Uber,Mumbai,20180921,16,722,1865,1419,888,13052,5619,59343,17180
Uber,Mumbai,20180921,17,848,1430,1289,713,13052,5619,59343,17180
Uber,Mumbai,20180921,18,676,984,976,517,13052,5619,59343,17180
Uber,Mumbai,20180921,19,427,653,645,335,13052,5619,59343,17180
Uber,Mumbai,20180921,20,234,297,356,187,13052,5619,59343,17180
Uber,Mumbai,20180921,21,182,218,256,123,13052,5619,59343,17180
Uber,Mumbai,20180921,22,221,284,251,128,13052,5619,59343,17180
Uber,Mumbai,20180921,23,150,182,211,101,13052,5619,59343,17180
Uber,Mumbai,20180922,0,229,265,331,167,14010,5820,59343,17180
Uber,Mumbai,20180922,1,387,516,578,304,14010,5820,59343,17180
Uber,Mumbai,20180922,2,498,612,804,425,14010,5820,59343,17180
Uber,Mumbai,20180922,3,696,894,1093,565,14010,5820,59343,17180
Uber,Mumbai,20180922,4,870,1081,1397,709,14010,5820,59343,17180
Uber,Mumbai,20180922,5,676,1285,1310,797,14010,5820,59343,17180
Uber,Mumbai,20180922,6,378,1417,1145,843,14010,5820,59343,17180
Uber,Mumbai,20180922,7,268,1789,1154,934,14010,5820,59343,17180
Uber,Mumbai,20180922,8,308,1773,1196,942,14010,5820,59343,17180
Uber,Mumbai,20180922,9,435,1801,1299,942,14010,5820,59343,17180
